ty: 		111000111100
ff: 		111000111101
s,: 		111000111110
s?: 		111000111111
el: 		111001000
ig: 		1110010010
ik: 		1110010011
ov: 		111001010000
p : 		111001010001
ds: 		111001010010
op: 		111001010011
m.: 		111001010100
cc: 		111001010101
0 : 		111001010110
48: 		111001010111
yb: 		111001011000
yt: 		111001011001
hn: 		11100101101
ic: 		1110010111
h.: 		111001100000
af: 		111001100001
g‚: 		111001100010

I: 		111001100011
xi: 		111001100100
y,: 		111001100101
y:: 		111001100110
gs: 		111001100111
 J: 		11100110100
MT: 		111001101010
eo: 		111001101011
sl: 		111001101100
My: 		111001101101
 H: 		111001101110
Mo: 		111001101111
g?: 		111001110000
vi: 		111001110001
w.: 		111001110010
wl: 		111001110011
Do: 		111001110100
nk: 		111001110101
Bo: 		111001110110
my: 		111001110111

B: 		111001111000
 D: 		111001111001
di: 		11100111101
¶ : 		11100111110
dd: 		11100111111
ke: 		111010000
A : 		111010001000
l?: 		111010001001
aw: 		111010001010
 M: 		111010001011
Al: 		11101000110
ls: 		11101000111
oi: 		1110100100
ok: 		1110100101
ol: 		1110100110
ug: 		1110100111
e.: 		11101010
ôv: 		111010110000
úD: 		111010110001
oa: 		111010110010
dn: 		111010110011
ad: 		11101011010
ôl: 		11101011011
om: 		111010111
ni: 		1110110000
ns: 		1110110001
Ev: 		1110110010
de: 		1110110011
du: 		111011010000
dy: 		111011010001
pl: 		11101101001
xp: 		11101101010
vo: 		111011010110
gg: 		111011010111
ln: 		111011011000
 N: 		111011011001
lk: 		111011011010
lm: 		111011011011
Wa: 		111011011100
va: 		111011011101
ye: 		111011011110
uc: 		111011011111
by: 		1110111000
An: 		1110111001
ay: 		1110111010
ba: 		1110111011
rl: 		1110111100
rf: 		111011110100
rk: 		111011110101
pt: 		111011110110
eb: 		111011110111
iv: 		111011111
ue: 		11110000000
 v: 		111100000010
f,: 		111100000011
ul: 		11110000010
AD: 		111100000110
br: 		111100000111
Go: 		11110000100
 S: 		11110000101
e‚: 		11110000110
su: 		111100001110
s‚: 		111100001111
Is: 		11110001000
p.: 		111100010010
In: 		111100010011
úN: 		1111000101
oo: 		1111000110
Bu: 		11110001110
n,: 		11110001111
Hi: 		11110010000
dr: 		111100100010
Ho: 		111100100011
o!: 		111100100100
o,: 		111100100101
Eg: 		111100100110
da: 		111100100111
po: 		11110010100
 E: 		111100101010
e!: 		111100101011
ôm: 		1111001011
mo: 		11110011000
ck: 		11110011001
If: 		11110011010
pa: 		11110011011
ec: 		1111001110
 B: 		11110011110
l,: 		11110011111
I‚: 		1111010000
ee: 		1111010001
ey: 		1111010010
ze: 		111101001100
f-: 		111101001101
 u: 		111101001110
Oh: 		111101001111
.
: 		111101010
am: 		1111010110
-o: 		111101011100
ôd: 		111101011101
 O: 		111101011110
Ch: 		111101011111
ai: 		11110110
 i: 		11110111
ou: 		111110
yo: 		1111110
id: 		11111110
 ‚: 		11111111
